event_id,timestamp_start,timestamp_end,line_id,station_id,robot_id,failure_code,failure_category,downtime_minutes,shift,pieces_lost,day_of_week
1298,2024-03-04T15:43:00,2024-03-04T16:32:37.730239,BodyShop,BS_Trans_01,R001,E02,electrical,52.1,afternoon,16,Monday
1299,2024-06-23T03:25:00,2024-06-23T03:29:56.315340,PaintShop,PS_Prep_01,R027,E02,electrical,5.4,night,2,Sunday
1300,2024-01-08T02:29:00,2024-01-08T02:41:37.647290,FinalAssembly,FA_QC_01,R015,E03,programming,13.9,night,6,Monday
1301,2024-03-09T19:42:00,2024-03-09T19:45:31.852965,BodyShop,BS_Trans_01,R002,E04,sensor,3.7,afternoon,0,Saturday
1302,2024-04-25T10:46:00,2024-04-25T11:37:16.736406,FinalAssembly,FA_Station_01,R007,E05,material_supply,51.3,morning,15,Thursday
1303,2024-06-13T09:20:00,2024-06-13T09:47:55.330869,BodyShop,BS_Weld_01,R018,E06,other,29.3,morning,8,Thursday
1304,2024-04-07T02:25:00,2024-04-07T02:49:30.740362,PaintShop,PS_Paint_01,R008,E06,other,27.0,night,9,Sunday
1305,2024-04-12T02:01:00,2024-04-12T02:22:12.058143,BodyShop,BS_Weld_02,R013,E04,sensor,24.5,night,7,Friday
1306,2024-03-13T20:48:00,2024-03-13T20:56:28.742506,FinalAssembly,FA_Station_01,R004,E02,electrical,8.5,afternoon,1,Wednesday
1307,2024-04-20T23:51:00,2024-04-21T00:00:09.604447,PaintShop,PS_Paint_01,R012,E04,sensor,10.1,night,5,Saturday
1308,2024-04-04T16:12:00,2024-04-04T16:22:09.810952,PaintShop,PS_QC_01,R029,E02,electrical,10.2,afternoon,0,Thursday
1309,2024-03-09T18:38:00,2024-03-09T19:10:59.070156,PaintShop,PS_Prep_01,R025,E02,electrical,33.0,afternoon,9,Saturday
1310,2024-04-04T19:11:00,2024-04-04T19:49:17.048473,PaintShop,PS_QC_01,R003,E01,mechanical,38.3,afternoon,12,Thursday
1311,2024-03-28T14:43:00,2024-03-28T14:51:24.800839,BodyShop,BS_Weld_02,R030,E03,programming,8.8,afternoon,6,Thursday
1312,2024-06-10T20:33:00,2024-06-10T20:43:06.225313,BodyShop,BS_Trans_01,R015,E02,electrical,10.6,afternoon,2,Monday
1313,2024-05-02T09:09:00,2024-05-02T09:10:27.374556,BodyShop,BS_Trans_01,R027,E01,mechanical,1.5,morning,1,Thursday
1314,2024-04-19T09:36:00,2024-04-19T10:01:39.720991,BodyShop,BS_Weld_01,R030,E01,mechanical,26.9,morning,8,Friday
1315,2024-01-28T16:27:00,2024-01-28T16:54:49.732453,PaintShop,PS_Prep_01,R015,E04,sensor,27.8,afternoon,6,Sunday
1316,2024-05-25T08:22:00,2024-05-25T08:35:32.787968,PaintShop,PS_Prep_01,R025,E03,programming,13.5,morning,5,Saturday
1317,2024-01-30T23:42:00,2024-01-31T00:16:45.090957,PaintShop,PS_Paint_01,R026,E01,mechanical,38.2,night,10,Tuesday
1318,2024-04-10T01:05:00,2024-04-10T01:13:05.107112,PaintShop,PS_Oven_01,R011,E03,programming,8.9,night,1,Wednesday
1319,2024-04-26T21:28:00,2024-04-26T21:42:08.500776,FinalAssembly,FA_Station_02,R011,E06,other,14.1,afternoon,2,Friday
1320,2024-02-17T06:11:00,2024-02-17T07:39:14.051378,BodyShop,BS_Trans_01,R028,E04,sensor,92.6,morning,29,Saturday
1321,2024-04-21T17:01:00,2024-04-21T17:04:00.378788,BodyShop,BS_QC_01,R004,E01,mechanical,3.2,afternoon,4,Sunday
1322,2024-06-16T15:29:00,2024-06-16T15:59:28.905973,FinalAssembly,FA_QC_01,R028,E04,sensor,30.5,afternoon,8,Sunday
1323,2024-06-03T23:31:00,2024-06-03T23:44:44.164235,PaintShop,PS_Oven_01,R023,E04,sensor,15.1,night,2,Monday
1324,2024-06-25T21:25:00,2024-06-25T21:32:40.350882,PaintShop,PS_Prep_01,R005,E01,mechanical,7.7,afternoon,0,Tuesday
1325,2024-02-18T03:52:00,2024-02-18T03:57:44.748064,BodyShop,BS_Weld_02,R028,E01,mechanical,6.6,night,0,Sunday
1326,2024-05-03T20:09:00,2024-05-03T20:17:28.382347,FinalAssembly,FA_Station_01,R014,E05,material_supply,8.5,afternoon,2,Friday
1327,2024-05-17T06:05:00,2024-05-17T06:31:43.970849,PaintShop,PS_QC_01,R005,E03,programming,26.7,morning,9,Friday
1328,2024-01-06T03:10:00,2024-01-06T03:12:00.155698,BodyShop,BS_QC_01,R016,E03,programming,2.3,night,1,Saturday
1329,2024-04-25T18:15:00,2024-04-25T18:16:57.889012,BodyShop,BS_Trans_01,R019,E05,material_supply,2.1,afternoon,0,Thursday
1330,2024-04-10T01:21:00,2024-04-10T01:23:24.877014,BodyShop,BS_Weld_01,R021,E05,material_supply,2.8,night,1,Wednesday
1331,2024-04-20T13:54:00,2024-04-20T14:16:50.857572,PaintShop,PS_Oven_01,R002,E03,programming,22.8,morning,10,Saturday
1332,2024-05-04T16:37:00,2024-05-04T16:44:46.737295,FinalAssembly,FA_QC_01,R008,E04,sensor,7.8,afternoon,5,Saturday
1333,2024-05-15T00:27:00,2024-05-15T00:28:00,FinalAssembly,FA_Station_02,R018,E01,mechanical,1.1,night,2,Wednesday
1334,2024-06-14T13:56:00,2024-06-14T14:19:32.441337,PaintShop,PS_Prep_01,R016,E03,programming,23.5,morning,9,Friday
1335,2024-06-14T11:28:00,2024-06-14T11:37:22.929298,FinalAssembly,FA_QC_01,R001,E01,mechanical,9.4,morning,4,Friday
1336,2024-02-19T15:22:00,2024-02-19T16:12:15.944126,PaintShop,PS_Paint_01,R017,E01,mechanical,50.3,afternoon,13,Monday
1337,2024-06-24T10:58:00,2024-06-24T12:11:18.677941,FinalAssembly,FA_QC_01,R005,E05,material_supply,73.3,morning,24,Monday
1338,2024-04-09T13:53:00,2024-04-09T14:15:08.590901,FinalAssembly,FA_Station_02,R026,E03,programming,22.1,morning,7,Tuesday
1339,2024-02-11T19:13:00,2024-02-11T19:43:11.668028,PaintShop,PS_Prep_01,R022,E03,programming,30.2,afternoon,8,Sunday
1340,2024-02-14T06:10:00,2024-02-14T06:11:00,FinalAssembly,FA_QC_01,R004,E04,sensor,1.0,morning,3,Wednesday
1341,2024-05-06T09:15:00,2024-05-06T09:36:51.737627,BodyShop,BS_Weld_01,R001,E02,electrical,23.0,morning,6,Monday
1342,2024-03-07T11:43:00,2024-03-07T13:02:00.238889,BodyShop,BS_Weld_02,R027,E05,material_supply,83.0,morning,23,Thursday
1343,2024-05-08T01:51:00,2024-05-08T02:03:43.828666,BodyShop,BS_Trans_01,R014,E01,mechanical,14.7,night,3,Wednesday
1344,2024-02-28T03:35:00,2024-02-28T04:02:54.219922,BodyShop,BS_QC_01,R009,E06,other,32.2,night,10,Wednesday
1345,2024-03-31T01:49:00,2024-03-31T03:23:18.845214,FinalAssembly,FA_Station_02,R029,E01,mechanical,103.7,night,29,Sunday
1346,2024-06-25T16:38:00,2024-06-25T17:12:29.778829,FinalAssembly,FA_Conv_01,R023,E01,mechanical,34.5,afternoon,11,Tuesday
1347,2024-04-22T14:53:00,2024-04-22T15:54:29.712349,BodyShop,BS_Weld_01,R026,E03,programming,64.6,afternoon,17,Monday
1348,2024-01-27T17:02:00,2024-01-27T17:16:14.811049,FinalAssembly,FA_Conv_01,R006,E03,programming,14.2,afternoon,3,Saturday
1349,2024-02-22T11:10:00,2024-02-22T11:42:08.033628,FinalAssembly,FA_Station_02,R023,E02,electrical,32.1,morning,10,Thursday
1350,2024-05-09T15:46:00,2024-05-09T16:09:45.126867,BodyShop,BS_Weld_02,R021,E02,electrical,24.9,afternoon,7,Thursday
1351,2024-02-05T03:54:00,2024-02-05T04:19:22.875362,BodyShop,BS_QC_01,R014,E04,sensor,29.3,night,10,Monday
1352,2024-01-02T07:53:00,2024-01-02T07:55:23.761433,PaintShop,PS_Oven_01,R010,E03,programming,2.4,morning,0,Tuesday
1353,2024-01-22T08:23:00,2024-01-22T08:28:33.347831,FinalAssembly,FA_QC_01,R012,E03,programming,5.6,morning,2,Monday
1354,2024-03-03T04:48:00,2024-03-03T04:49:00,FinalAssembly,FA_QC_01,R026,E01,mechanical,1.1,night,1,Sunday
1355,2024-04-19T13:58:00,2024-04-19T14:05:08.279140,PaintShop,PS_QC_01,R028,E03,programming,7.1,morning,0,Friday
1356,2024-06-23T11:01:00,2024-06-23T11:08:06.650572,PaintShop,PS_Paint_01,R025,E01,mechanical,7.1,morning,0,Sunday
1357,2024-05-12T02:05:00,2024-05-12T02:06:36.849855,PaintShop,PS_Oven_01,R013,E06,other,1.8,night,3,Sunday
1358,2024-02-12T13:03:00,2024-02-12T13:26:19.894899,PaintShop,PS_Prep_01,R022,E05,material_supply,23.3,morning,7,Monday
1359,2024-02-08T18:03:00,2024-02-08T18:30:56.104101,FinalAssembly,FA_Station_02,R014,E02,electrical,27.9,afternoon,10,Thursday
1360,2024-06-23T22:35:00,2024-06-23T23:18:17.271080,PaintShop,PS_Oven_01,R030,E02,electrical,47.6,night,15,Sunday
1361,2024-03-12T16:39:00,2024-03-12T17:46:28.126790,BodyShop,BS_QC_01,R015,E03,programming,70.8,afternoon,19,Tuesday
1362,2024-05-19T19:50:00,2024-05-19T20:13:58.733185,FinalAssembly,FA_QC_01,R023,E02,electrical,24.0,afternoon,8,Sunday
1363,2024-06-15T12:49:00,2024-06-15T13:22:57.327279,BodyShop,BS_Trans_01,R003,E01,mechanical,35.7,morning,11,Saturday
1364,2024-03-26T12:46:00,2024-03-26T12:47:46.372160,FinalAssembly,FA_Station_01,R017,E06,other,1.8,morning,4,Tuesday
1365,2024-03-13T06:05:00,2024-03-13T06:16:35.705386,FinalAssembly,FA_Station_02,R017,E02,electrical,11.6,morning,4,Wednesday
1366,2024-06-11T05:01:00,2024-06-11T05:20:19.363707,BodyShop,BS_Trans_01,R008,E05,material_supply,22.3,night,7,Tuesday
1367,2024-03-18T23:27:00,2024-03-18T23:34:49.712173,FinalAssembly,FA_Conv_01,R024,E01,mechanical,8.6,night,4,Monday
1368,2024-04-05T08:40:00,2024-04-05T09:07:27.002427,FinalAssembly,FA_Station_02,R004,E01,mechanical,27.5,morning,8,Friday
1369,2024-06-15T03:28:00,2024-06-15T04:06:42.422690,PaintShop,PS_Prep_01,R015,E02,electrical,42.6,night,17,Saturday
1370,2024-03-01T23:37:00,2024-03-01T23:44:08.293805,FinalAssembly,FA_Station_01,R012,E02,electrical,7.9,night,0,Friday
1371,2024-06-19T22:36:00,2024-06-19T23:06:33.514921,FinalAssembly,FA_Station_01,R023,E02,electrical,33.6,night,6,Wednesday
1372,2024-03-04T03:20:00,2024-03-04T03:46:11.831672,FinalAssembly,FA_Station_01,R027,E04,sensor,28.8,night,4,Monday
1373,2024-04-26T03:09:00,2024-04-26T04:17:49.899821,FinalAssembly,FA_QC_01,R027,E02,electrical,75.7,night,21,Friday
1374,2024-01-24T01:27:00,2024-01-24T01:28:00,BodyShop,BS_QC_01,R007,E02,electrical,1.2,night,0,Wednesday
1375,2024-04-04T21:33:00,2024-04-04T21:41:57.255688,PaintShop,PS_QC_01,R028,E02,electrical,9.0,afternoon,1,Thursday
1376,2024-05-07T20:27:00,2024-05-07T20:43:53.243030,PaintShop,PS_QC_01,R024,E06,other,16.9,afternoon,5,Tuesday
1377,2024-02-11T04:32:00,2024-02-11T05:37:28.218677,BodyShop,BS_QC_01,R023,E03,programming,75.6,night,22,Sunday
1378,2024-06-29T16:55:00,2024-06-29T17:08:10.613041,FinalAssembly,FA_Conv_01,R023,E01,mechanical,13.2,afternoon,3,Saturday
1379,2024-05-01T01:47:00,2024-05-01T02:13:37.071764,BodyShop,BS_Trans_01,R030,E06,other,30.7,night,7,Wednesday
1380,2024-06-03T13:07:00,2024-06-03T13:11:22.356405,BodyShop,BS_Trans_01,R019,E02,electrical,4.6,morning,0,Monday
1381,2024-05-13T04:07:00,2024-05-13T04:08:49.649710,PaintShop,PS_Oven_01,R012,E02,electrical,2.0,night,1,Monday
1382,2024-05-04T00:50:00,2024-05-04T01:43:21.678228,BodyShop,BS_Weld_02,R026,E03,programming,61.6,night,15,Saturday
1383,2024-01-13T09:56:00,2024-01-13T10:38:04.026844,PaintShop,PS_Paint_01,R006,E05,material_supply,42.1,morning,12,Saturday
1384,2024-05-05T00:07:00,2024-05-05T00:15:32.019782,FinalAssembly,FA_Station_02,R003,E05,material_supply,9.4,night,3,Sunday
1385,2024-04-16T15:36:00,2024-04-16T15:45:16.175745,PaintShop,PS_QC_01,R029,E02,electrical,9.3,afternoon,3,Tuesday
1386,2024-04-06T15:53:00,2024-04-06T16:12:10.364374,FinalAssembly,FA_Station_01,R025,E01,mechanical,19.2,afternoon,3,Saturday
1387,2024-06-11T14:48:00,2024-06-11T14:59:02.149857,PaintShop,PS_QC_01,R005,E05,material_supply,11.0,afternoon,5,Tuesday
1388,2024-03-24T02:51:00,2024-03-24T03:29:55.929024,FinalAssembly,FA_QC_01,R013,E01,mechanical,42.8,night,12,Sunday
1389,2024-04-11T10:34:00,2024-04-11T10:43:11.811489,BodyShop,BS_QC_01,R024,E02,electrical,9.7,morning,0,Thursday
1390,2024-01-23T05:45:00,2024-01-23T06:02:36.719184,BodyShop,BS_Trans_01,R018,E03,programming,20.3,night,3,Tuesday
1391,2024-06-13T17:05:00,2024-06-13T18:15:48.401407,BodyShop,BS_Weld_01,R019,E03,programming,74.3,afternoon,25,Thursday
1392,2024-05-01T16:57:00,2024-05-01T17:14:29.147749,BodyShop,BS_Weld_01,R022,E05,material_supply,18.4,afternoon,1,Wednesday
1393,2024-02-16T00:17:00,2024-02-16T00:22:23.252490,BodyShop,BS_Weld_02,R027,E04,sensor,6.2,night,2,Friday
1394,2024-05-28T14:05:00,2024-05-28T14:50:29.390274,FinalAssembly,FA_Station_02,R013,E03,programming,45.5,afternoon,16,Tuesday
1395,2024-05-05T00:21:00,2024-05-05T01:09:55.987510,PaintShop,PS_Paint_01,R014,E01,mechanical,53.8,night,15,Sunday
1396,2024-05-15T10:24:00,2024-05-15T10:47:34.517189,PaintShop,PS_Prep_01,R004,E06,other,23.6,morning,11,Wednesday
1397,2024-05-18T05:18:00,2024-05-18T05:22:22.182734,BodyShop,BS_Weld_02,R009,E04,sensor,5.0,night,0,Saturday
1398,2024-02-09T09:26:00,2024-02-09T09:55:36.008181,FinalAssembly,FA_Station_01,R002,E03,programming,29.6,morning,10,Friday
1399,2024-03-24T05:01:00,2024-03-24T05:07:31.264547,FinalAssembly,FA_Conv_01,R010,E02,electrical,7.2,night,2,Sunday
1400,2024-03-22T04:26:00,2024-03-22T04:30:23.965630,PaintShop,PS_Oven_01,R013,E05,material_supply,4.8,night,4,Friday
1401,2024-01-31T01:12:00,2024-01-31T01:14:10.878752,BodyShop,BS_Weld_02,R016,E03,programming,2.5,night,0,Wednesday
1402,2024-05-09T12:07:00,2024-05-09T12:17:56.063812,PaintShop,PS_Prep_01,R011,E03,programming,10.9,morning,4,Thursday
1403,2024-04-14T02:30:00,2024-04-14T02:32:46.976477,BodyShop,BS_QC_01,R021,E01,mechanical,3.2,night,1,Sunday
1404,2024-01-05T08:35:00,2024-01-05T08:58:23.794091,FinalAssembly,FA_Conv_01,R008,E04,sensor,23.4,morning,4,Friday
1405,2024-06-15T04:19:00,2024-06-15T04:26:02.256420,FinalAssembly,FA_QC_01,R015,E01,mechanical,7.7,night,2,Saturday
1406,2024-06-11T16:13:00,2024-06-11T16:19:40.257963,BodyShop,BS_Trans_01,R018,E06,other,7.0,afternoon,1,Tuesday
1407,2024-03-03T17:27:00,2024-03-03T17:33:11.834444,FinalAssembly,FA_QC_01,R002,E01,mechanical,6.2,afternoon,2,Sunday
1408,2024-04-28T19:18:00,2024-04-28T19:38:20.866728,FinalAssembly,FA_Station_01,R001,E01,mechanical,20.3,afternoon,7,Sunday
1409,2024-05-03T08:38:00,2024-05-03T08:51:26.203910,PaintShop,PS_QC_01,R012,E05,material_supply,13.4,morning,7,Friday
1410,2024-02-24T18:53:00,2024-02-24T19:22:48.213625,FinalAssembly,FA_Station_02,R002,E01,mechanical,29.8,afternoon,5,Saturday
1411,2024-05-16T18:04:00,2024-05-16T18:34:16.728253,PaintShop,PS_Prep_01,R013,E04,sensor,30.3,afternoon,10,Thursday
1412,2024-02-05T23:35:00,2024-02-05T23:48:16.435600,PaintShop,PS_QC_01,R007,E03,programming,14.6,night,1,Monday
1413,2024-03-22T21:21:00,2024-03-22T22:12:06.423980,FinalAssembly,FA_Station_02,R025,E04,sensor,51.1,afternoon,18,Friday
1414,2024-03-10T07:42:00,2024-03-10T07:45:03.920485,PaintShop,PS_Oven_01,R007,E03,programming,3.1,morning,5,Sunday
1415,2024-06-02T10:01:00,2024-06-02T10:24:15.728594,FinalAssembly,FA_Station_01,R021,E05,material_supply,23.3,morning,7,Sunday
1416,2024-06-04T15:00:00,2024-06-04T15:03:51.199458,BodyShop,BS_Weld_02,R014,E03,programming,4.0,afternoon,0,Tuesday
1417,2024-06-27T22:31:00,2024-06-27T23:00:26.841957,PaintShop,PS_Prep_01,R026,E05,material_supply,32.4,night,8,Thursday
1418,2024-06-15T02:34:00,2024-06-15T03:30:30.363181,BodyShop,BS_QC_01,R022,E01,mechanical,65.3,night,16,Saturday
1419,2024-04-06T19:22:00,2024-04-06T19:27:42.830458,PaintShop,PS_Paint_01,R027,E04,sensor,5.7,afternoon,0,Saturday
1420,2024-06-27T00:07:00,2024-06-27T00:08:00,PaintShop,PS_Oven_01,R030,E01,mechanical,1.1,night,0,Thursday
1421,2024-01-03T07:47:00,2024-01-03T08:26:20.802952,BodyShop,BS_Trans_01,R022,E05,material_supply,41.3,morning,13,Wednesday
1422,2024-04-01T06:05:00,2024-04-01T06:25:33.784981,FinalAssembly,FA_Station_02,R026,E04,sensor,20.6,morning,5,Monday
1423,2024-02-29T15:23:00,2024-02-29T15:47:45.012707,BodyShop,BS_Trans_01,R016,E05,material_supply,26.0,afternoon,6,Thursday
1424,2024-06-29T19:13:00,2024-06-29T19:14:00,BodyShop,BS_Weld_02,R027,E03,programming,1.1,afternoon,2,Saturday
1425,2024-01-29T08:36:00,2024-01-29T09:08:08.011089,FinalAssembly,FA_QC_01,R006,E03,programming,32.1,morning,13,Monday
1426,2024-06-17T23:36:00,2024-06-18T00:19:03.812183,FinalAssembly,FA_Station_01,R003,E03,programming,47.4,night,14,Monday
1427,2024-01-17T04:16:00,2024-01-17T05:02:20.383705,FinalAssembly,FA_Station_01,R029,E03,programming,51.0,night,11,Wednesday
1428,2024-03-11T06:54:00,2024-03-11T07:33:12.143139,FinalAssembly,FA_Conv_01,R023,E04,sensor,39.2,morning,12,Monday
1429,2024-06-06T08:43:00,2024-06-06T08:58:00.289059,FinalAssembly,FA_QC_01,R001,E05,material_supply,15.0,morning,5,Thursday
1430,2024-06-13T21:41:00,2024-06-13T22:34:32.739997,BodyShop,BS_Trans_01,R014,E05,material_supply,56.2,afternoon,17,Thursday
1431,2024-04-14T08:07:00,2024-04-14T08:22:41.909514,FinalAssembly,FA_QC_01,R016,E02,electrical,15.7,morning,4,Sunday
1432,2024-01-12T23:14:00,2024-01-12T23:54:40.926776,BodyShop,BS_Trans_01,R030,E02,electrical,47.0,night,12,Friday
1433,2024-04-24T10:00:00,2024-04-24T10:58:00.726935,PaintShop,PS_Paint_01,R011,E01,mechanical,58.0,morning,18,Wednesday
1434,2024-05-26T00:47:00,2024-05-26T01:06:30.546478,BodyShop,BS_QC_01,R003,E05,material_supply,22.5,night,8,Sunday
1435,2024-02-20T05:21:00,2024-02-20T06:47:06.117181,PaintShop,PS_Prep_01,R021,E03,programming,94.7,night,29,Tuesday
1436,2024-01-08T15:27:00,2024-01-08T15:28:55.492347,BodyShop,BS_Trans_01,R027,E02,electrical,2.0,afternoon,0,Monday
1437,2024-01-28T15:15:00,2024-01-28T15:26:46.131295,PaintShop,PS_Prep_01,R027,E02,electrical,11.8,afternoon,3,Sunday
1438,2024-03-01T02:49:00,2024-03-01T05:15:47.780190,FinalAssembly,FA_QC_01,R025,E01,mechanical,161.5,night,51,Friday
1439,2024-04-24T18:07:00,2024-04-24T18:27:28.267268,BodyShop,BS_Weld_01,R030,E01,mechanical,21.5,afternoon,4,Wednesday
1440,2024-03-21T22:04:00,2024-03-21T22:14:47.376088,BodyShop,BS_Weld_01,R030,E05,material_supply,12.5,night,2,Thursday
1441,2024-01-15T09:39:00,2024-01-15T09:50:39.096953,FinalAssembly,FA_QC_01,R003,E01,mechanical,11.7,morning,3,Monday
1442,2024-01-15T17:03:00,2024-01-15T17:18:36.099325,PaintShop,PS_QC_01,R013,E01,mechanical,15.6,afternoon,3,Monday
1443,2024-04-15T07:55:00,2024-04-15T08:27:04.187217,FinalAssembly,FA_Conv_01,R015,E02,electrical,32.1,morning,13,Monday
1444,2024-04-19T19:39:00,2024-04-19T19:40:00,BodyShop,BS_Trans_01,R021,E05,material_supply,1.1,afternoon,2,Friday
1445,2024-01-07T14:33:00,2024-01-07T14:39:08.212963,PaintShop,PS_Paint_01,R004,E01,mechanical,6.1,afternoon,1,Sunday
1446,2024-06-01T22:04:00,2024-06-01T22:05:00,FinalAssembly,FA_Station_01,R029,E03,programming,1.1,night,4,Saturday
1447,2024-06-12T16:16:00,2024-06-12T16:56:48.251243,PaintShop,PS_QC_01,R016,E04,sensor,40.8,afternoon,14,Wednesday
1448,2024-04-23T05:15:00,2024-04-23T05:16:43.162545,BodyShop,BS_Weld_01,R002,E01,mechanical,2.0,night,3,Tuesday
1449,2024-05-29T13:32:00,2024-05-29T14:08:21.956484,FinalAssembly,FA_Station_02,R010,E03,programming,36.4,morning,14,Wednesday
1450,2024-05-18T04:09:00,2024-05-18T04:43:49.960291,PaintShop,PS_Oven_01,R020,E02,electrical,38.3,night,12,Saturday
1451,2024-04-04T00:33:00,2024-04-04T01:13:36.843102,FinalAssembly,FA_Station_01,R002,E01,mechanical,44.7,night,11,Thursday
1452,2024-05-23T01:27:00,2024-05-23T01:54:48.264428,PaintShop,PS_Paint_01,R007,E03,programming,30.6,night,9,Thursday
1453,2024-02-21T02:21:00,2024-02-21T02:45:13.247410,BodyShop,BS_QC_01,R023,E04,sensor,28.0,night,6,Wednesday
1454,2024-04-29T19:44:00,2024-04-29T19:49:25.323292,PaintShop,PS_Oven_01,R020,E02,electrical,5.4,afternoon,2,Monday
1455,2024-03-25T05:06:00,2024-03-25T06:01:16.507116,PaintShop,PS_Prep_01,R016,E01,mechanical,60.8,night,19,Monday
1456,2024-01-01T20:14:00,2024-01-01T20:49:32.666704,FinalAssembly,FA_Station_01,R015,E03,programming,35.5,afternoon,12,Monday
1457,2024-03-02T15:47:00,2024-03-02T16:09:43.806249,PaintShop,PS_QC_01,R007,E02,electrical,22.7,afternoon,9,Saturday
1458,2024-01-02T11:00:00,2024-01-02T11:21:36.995303,BodyShop,BS_Trans_01,R001,E03,programming,22.7,morning,7,Tuesday
1459,2024-02-06T09:28:00,2024-02-06T09:53:01.104432,BodyShop,BS_Trans_01,R002,E06,other,26.3,morning,8,Tuesday
1460,2024-02-20T06:18:00,2024-02-20T06:49:30.270451,BodyShop,BS_Weld_02,R029,E02,electrical,33.1,morning,8,Tuesday
1461,2024-02-14T10:54:00,2024-02-14T11:01:54.004420,FinalAssembly,FA_Station_01,R006,E01,mechanical,7.9,morning,1,Wednesday
1462,2024-02-15T08:58:00,2024-02-15T09:04:54.619962,BodyShop,BS_Weld_01,R027,E04,sensor,7.3,morning,0,Thursday
1463,2024-04-07T20:50:00,2024-04-07T20:56:02.940415,BodyShop,BS_Trans_01,R030,E01,mechanical,6.4,afternoon,3,Sunday
1464,2024-04-26T07:23:00,2024-04-26T07:40:41.050649,PaintShop,PS_Paint_01,R017,E06,other,17.7,morning,5,Friday
1465,2024-06-08T13:56:00,2024-06-08T14:01:12.235336,FinalAssembly,FA_Conv_01,R004,E01,mechanical,5.2,morning,2,Saturday
1466,2024-02-03T06:12:00,2024-02-03T06:24:03.840235,FinalAssembly,FA_QC_01,R023,E02,electrical,12.1,morning,3,Saturday
1467,2024-06-02T13:40:00,2024-06-02T14:23:07.533662,BodyShop,BS_Weld_01,R025,E03,programming,45.3,morning,16,Sunday
1468,2024-02-18T17:18:00,2024-02-18T17:25:56.070168,BodyShop,BS_Trans_01,R008,E01,mechanical,8.3,afternoon,3,Sunday
1469,2024-03-12T04:54:00,2024-03-12T05:23:28.232262,FinalAssembly,FA_QC_01,R007,E04,sensor,32.4,night,10,Tuesday
1470,2024-04-30T21:39:00,2024-04-30T22:04:17.445279,BodyShop,BS_Weld_02,R017,E02,electrical,26.6,afternoon,8,Tuesday
1471,2024-06-14T16:23:00,2024-06-14T16:32:48.479386,PaintShop,PS_QC_01,R006,E02,electrical,9.8,afternoon,1,Friday
1472,2024-04-05T16:44:00,2024-04-05T17:13:39.400516,PaintShop,PS_QC_01,R016,E02,electrical,29.7,afternoon,8,Friday
1473,2024-04-12T20:58:00,2024-04-12T21:04:10.224095,FinalAssembly,FA_Conv_01,R007,E01,mechanical,6.2,afternoon,0,Friday
1474,2024-02-21T14:55:00,2024-02-21T15:22:06.926263,BodyShop,BS_QC_01,R007,E02,electrical,28.5,afternoon,10,Wednesday
1475,2024-04-06T18:10:00,2024-04-06T18:52:10.610573,PaintShop,PS_Oven_01,R018,E01,mechanical,42.2,afternoon,15,Saturday
1476,2024-01-22T09:28:00,2024-01-22T09:33:11.869698,FinalAssembly,FA_Station_02,R008,E03,programming,5.2,morning,3,Monday
1477,2024-04-29T16:39:00,2024-04-29T16:41:18.806204,PaintShop,PS_QC_01,R015,E03,programming,2.3,afternoon,0,Monday
1478,2024-04-14T11:51:00,2024-04-14T12:05:09.365399,PaintShop,PS_Oven_01,R009,E02,electrical,14.2,morning,7,Sunday
1479,2024-02-15T14:14:00,2024-02-15T14:15:00,PaintShop,PS_Prep_01,R012,E05,material_supply,1.0,afternoon,0,Thursday
1480,2024-03-16T16:32:00,2024-03-16T16:52:22.420356,FinalAssembly,FA_Conv_01,R026,E02,electrical,20.4,afternoon,7,Saturday
1481,2024-02-28T03:07:00,2024-02-28T03:08:00,BodyShop,BS_Trans_01,R002,E03,programming,1.2,night,0,Wednesday
1482,2024-03-26T06:43:00,2024-03-26T07:40:02.985742,PaintShop,PS_Oven_01,R010,E04,sensor,57.0,morning,21,Tuesday
1483,2024-06-23T08:12:00,2024-06-23T09:06:45.468335,FinalAssembly,FA_Station_01,R028,E04,sensor,54.8,morning,19,Sunday
1484,2024-05-19T08:00:00,2024-05-19T10:19:02.515854,PaintShop,PS_Oven_01,R027,E02,electrical,139.0,morning,45,Sunday
1485,2024-04-13T12:52:00,2024-04-13T13:35:38.021031,FinalAssembly,FA_Conv_01,R016,E04,sensor,43.6,morning,13,Saturday
1486,2024-02-08T12:14:00,2024-02-08T12:35:29.519698,BodyShop,BS_Weld_02,R016,E01,mechanical,22.6,morning,8,Thursday
1487,2024-05-30T17:48:00,2024-05-30T17:49:44.436611,PaintShop,PS_QC_01,R011,E04,sensor,1.7,afternoon,2,Thursday
1488,2024-03-21T06:27:00,2024-03-21T07:08:04.996677,FinalAssembly,FA_QC_01,R007,E02,electrical,41.1,morning,12,Thursday
